Location,Time period,Time_UTC,Latitude_North,Longitude_East,Bleaching_alert_area,Degree_heating_week_Celsius_Week,Coral_bleaching_hotspot_Celsius,SST_Celsius,SST_Anomaly_Celsius
Palau,2000_2005,2004-04-20T12:00:00Z,7.775,134.575,0,0.0,-0.39,28.830.000.000.000.000,0.28
Palau,2000_2005,2004-04-21T12:00:00Z,7.775,134.575,0,0.0,-0.27,28.95,0.38
Palau,2000_2005,2004-04-22T12:00:00Z,7.775,134.575,0,0.0,-0.11,29.11,0.51
Palau,2000_2005,2004-04-23T12:00:00Z,7.775,134.575,0,0.0,-0.25,28.97,35.000.000.000.000.000
Palau,2000_2005,2004-04-24T12:00:00Z,7.775,134.575,0,0.0,-0.23,28.990.000.000.000.000,35.000.000.000.000.000
Palau,2000_2005,2004-04-25T12:00:00Z,7.775,134.575,0,0.0,-0.24,28.98,0.31
Palau,2000_2005,2004-04-26T12:00:00Z,7.775,134.575,0,0.0,-0.39,28.830.000.000.000.000,0.14
Palau,2000_2005,2004-04-27T12:00:00Z,7.775,134.575,0,0.0,-0.1,29.12,41.000.000.000.000.000
Palau,2000_2005,2004-04-28T12:00:00Z,7.775,134.575,1,0.0,0.01,29.23,0.49
Palau,2000_2005,2004-04-29T12:00:00Z,7.775,134.575,1,0.0,0.05,29.27,0.51
Palau,2000_2005,2004-04-30T12:00:00Z,7.775,134.575,1,0.0,0.16,29.38,0.6
Palau,2000_2005,2004-05-01T12:00:00Z,7.775,134.575,1,0.0,0.26,29.48,0.67
Palau,2000_2005,2004-05-02T12:00:00Z,7.775,134.575,1,0.0,0.09,29.310.000.000.000.000,0.48
Palau,2000_2005,2004-05-03T12:00:00Z,7.775,134.575,0,0.0,-0.17,29.05,0.19
Palau,2000_2005,2004-05-04T12:00:00Z,7.775,134.575,0,0.0,-0.27,28.95,0.07
Palau,2000_2005,2004-05-05T12:00:00Z,7.775,134.575,0,0.0,-0.25,28.97,0.07
Palau,2000_2005,2004-05-06T12:00:00Z,7.775,134.575,0,0.0,-0.19,29.03,0.1
Palau,2000_2005,2004-05-07T12:00:00Z,7.775,134.575,0,0.0,-0.45,28.77,-0.18
Palau,2000_2005,2004-05-08T12:00:00Z,7.775,134.575,1,0.0,0.05,29.27,0.3
Palau,2000_2005,2004-05-09T12:00:00Z,7.775,134.575,1,0.0,0.19,29.41,41.000.000.000.000.000
Palau,2000_2005,2004-05-10T12:00:00Z,7.775,134.575,1,0.0,0.21,29.43,41.000.000.000.000.000
Palau,2000_2005,2004-05-11T12:00:00Z,7.775,134.575,1,0.0,0.03,29.25,0.2
Palau,2000_2005,2004-05-12T12:00:00Z,7.775,134.575,1,0.0,0.01,29.23,0.16
Palau,2000_2005,2004-05-13T12:00:00Z,7.775,134.575,0,0.0,-0.17,29.05,-0.04
Palau,2000_2005,2004-05-14T12:00:00Z,7.775,134.575,0,0.0,-0.11,29.11,-0.01
Palau,2000_2005,2004-05-15T12:00:00Z,7.775,134.575,0,0.0,-0.21,29.01,-0.13
Palau,2000_2005,2004-05-16T12:00:00Z,7.775,134.575,0,0.0,-0.15,29.07,-0.07
Palau,2000_2005,2004-05-17T12:00:00Z,7.775,134.575,0,0.0,-0.12,29.1,-0.05
Palau,2000_2005,2004-05-18T12:00:00Z,7.775,134.575,0,0.0,-0.13,29.09,-0.06
Palau,2000_2005,2004-05-19T12:00:00Z,7.775,134.575,0,0.0,-0.78,28.44,-0.71
Palau,2000_2005,2004-05-20T12:00:00Z,7.775,134.575,0,0.0,-0.58,28.64,-0.51
Palau,2000_2005,2004-05-21T12:00:00Z,7.775,134.575,0,0.0,-0.48,28.740.000.000.000.000,-0.42
Palau,2000_2005,2004-05-22T12:00:00Z,7.775,134.575,0,0.0,-0.39,28.830.000.000.000.000,-0.33
Palau,2000_2005,2004-05-23T12:00:00Z,7.775,134.575,0,0.0,-0.6,28.62,-0.54
Palau,2000_2005,2004-05-24T12:00:00Z,7.775,134.575,0,0.0,-0.1,29.12,-0.04
Palau,2000_2005,2004-05-25T12:00:00Z,7.775,134.575,1,0.0,0.24,29.46,0.29
Palau,2000_2005,2004-05-26T12:00:00Z,7.775,134.575,1,0.0,0.3,29.52,35.000.000.000.000.000
Palau,2000_2005,2004-05-27T12:00:00Z,7.775,134.575,1,0.0,0.26,29.48,0.31
Palau,2000_2005,2004-05-28T12:00:00Z,7.775,134.575,0,0.0,-0.38,28.84,-0.33
Palau,2000_2005,2004-05-29T12:00:00Z,7.775,134.575,0,0.0,-0.02,29.2,0.02
Palau,2000_2005,2004-05-30T12:00:00Z,7.775,134.575,1,0.0,0.09,29.310.000.000.000.000,0.13
Palau,2000_2005,2004-05-31T12:00:00Z,7.775,134.575,1,0.0,0.01,29.23,0.05
Palau,2000_2005,2004-06-01T12:00:00Z,7.775,134.575,0,0.0,-47.000.000.000.000.000,28.75,-0.43
Palau,2000_2005,2004-06-02T12:00:00Z,7.775,134.575,1,0.0,0.02,29.240.000.000.000.000,0.05
Palau,2000_2005,2004-06-03T12:00:00Z,7.775,134.575,0,0.0,-0.27,28.95,-0.24
Palau,2000_2005,2004-06-04T12:00:00Z,7.775,134.575,0,0.0,-0.15,29.07,-0.12
Palau,2000_2005,2004-06-05T12:00:00Z,7.775,134.575,0,0.0,-0.16,29.060.000.000.000.000,-0.13
Palau,2000_2005,2004-06-06T12:00:00Z,7.775,134.575,0,0.0,-0.08,29.14,-0.06
Palau,2000_2005,2004-06-07T12:00:00Z,7.775,134.575,0,0.0,-0.16,29.060.000.000.000.000,-0.14
Palau,2000_2005,2004-06-08T12:00:00Z,7.775,134.575,0,0.0,-0.06,29.16,-0.04
Palau,2000_2005,2004-06-09T12:00:00Z,7.775,134.575,0,0.0,-0.25,28.97,-0.23
Palau,2000_2005,2004-06-10T12:00:00Z,7.775,134.575,1,0.0,0.03,29.25,0.04
Palau,2000_2005,2004-06-11T12:00:00Z,7.775,134.575,1,0.0,0.02,29.240.000.000.000.000,0.03
Palau,2000_2005,2004-06-12T12:00:00Z,7.775,134.575,1,0.0,0.04,29.26,0.05
Palau,2000_2005,2004-06-13T12:00:00Z,7.775,134.575,0,0.0,-0.43,28.79,-0.42
Palau,2000_2005,2004-06-14T12:00:00Z,7.775,134.575,0,0.0,-0.5,28.72,-0.5
Palau,2000_2005,2004-06-15T12:00:00Z,7.775,134.575,0,0.0,-0.61,28.61,-0.61
Palau,2000_2005,2004-06-16T12:00:00Z,7.775,134.575,0,0.0,-0.68,28.54,-0.67
Palau,2000_2005,2004-06-17T12:00:00Z,7.775,134.575,0,0.0,-0.91,28.310.000.000.000.000,-0.89
Palau,2000_2005,2004-06-18T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,-0.68
Palau,2000_2005,2004-06-19T12:00:00Z,7.775,134.575,0,0.0,-0.81,28.41,-0.77
Palau,2000_2005,2004-06-20T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,-0.66
Palau,2000_2005,2004-06-21T12:00:00Z,7.775,134.575,0,0.0,-0.73,28.490.000.000.000.000,-0.67
Palau,2000_2005,2004-06-22T12:00:00Z,7.775,134.575,0,0.0,-0.93,28.29,-0.86
Palau,2000_2005,2004-06-23T12:00:00Z,7.775,134.575,0,0.0,-0.99,28.23,-0.91
Palau,2000_2005,2004-06-24T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,-0.86
Palau,2000_2005,2004-06-25T12:00:00Z,7.775,134.575,0,0.0,-1.18,28.04,-1.08
Palau,2000_2005,2004-06-26T12:00:00Z,7.775,134.575,0,0.0,-9.500.000.000.000.000,28.27,-0.84
Palau,2000_2005,2004-06-27T12:00:00Z,7.775,134.575,0,0.0,-11.300.000.000.000.000,28.09,-1.01
Palau,2000_2005,2004-06-28T12:00:00Z,7.775,134.575,0,0.0,-0.98,28.240.000.000.000.000,-0.85
Palau,2000_2005,2004-06-29T12:00:00Z,7.775,134.575,0,0.0,-1.16,28.060.000.000.000.000,-1.02
Palau,2000_2005,2004-06-30T12:00:00Z,7.775,134.575,0,0.0,-1.28,27.94,-11.300.000.000.000.000
Palau,2000_2005,2004-07-01T12:00:00Z,7.775,134.575,0,0.0,-0.87,28.35,-0.71
Palau,2000_2005,2004-07-02T12:00:00Z,7.775,134.575,0,0.0,-11.400.000.000.000.000,28.080.000.000.000.000,-0.97
Palau,2000_2005,2004-07-03T12:00:00Z,7.775,134.575,0,0.0,-1.03,28.19,-0.85
Palau,2000_2005,2004-07-04T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,-0.44
Palau,2000_2005,2004-07-05T12:00:00Z,7.775,134.575,0,0.0,-0.65,28.57,-0.45
Palau,2000_2005,2004-07-06T12:00:00Z,7.775,134.575,0,0.0,-0.51,28.71,-0.3
Palau,2000_2005,2004-07-07T12:00:00Z,7.775,134.575,0,0.0,-0.62,28.6,-0.4
Palau,2000_2005,2004-07-08T12:00:00Z,7.775,134.575,0,0.0,-0.48,28.740.000.000.000.000,-0.25
Palau,2000_2005,2004-07-09T12:00:00Z,7.775,134.575,0,0.0,-0.53,28.69,-0.29
Palau,2000_2005,2004-07-10T12:00:00Z,7.775,134.575,0,0.0,-0.17,29.05,0.08
Palau,2000_2005,2004-07-11T12:00:00Z,7.775,134.575,0,0.0,-0.06,29.16,0.2
Palau,2000_2005,2004-07-12T12:00:00Z,7.775,134.575,1,0.0,0.23,29.45,0.5
Palau,2000_2005,2004-07-13T12:00:00Z,7.775,134.575,0,0.0,-0.02,29.2,0.26
Palau,2000_2005,2004-07-14T12:00:00Z,7.775,134.575,1,0.0,0.13,29.35,0.42
Palau,2000_2005,2004-07-15T12:00:00Z,7.775,134.575,1,0.0,0.19,29.41,0.49
Palau,2000_2005,2004-07-16T12:00:00Z,7.775,134.575,1,0.0,0.17,29.39,0.48
Palau,2000_2005,2004-07-17T12:00:00Z,7.775,134.575,1,0.0,0.18,29.400.000.000.000.000,0.49
Palau,2000_2005,2004-07-18T12:00:00Z,7.775,134.575,1,0.0,0.4,29.62,0.72
Palau,2000_2005,2004-07-19T12:00:00Z,7.775,134.575,1,0.0,0.49,29.71,0.81
Palau,2000_2005,2004-07-20T12:00:00Z,7.775,134.575,0,0.0,0.0,29.22,0.33
Palau,2000_2005,2004-07-21T12:00:00Z,7.775,134.575,1,0.0,0.07,29.29,0.4
Palau,2000_2005,2004-07-22T12:00:00Z,7.775,134.575,1,0.0,0.1,29.32,0.44
Palau,2000_2005,2004-07-23T12:00:00Z,7.775,134.575,0,0.0,-0.03,29.19,0.31
Palau,2000_2005,2004-07-24T12:00:00Z,7.775,134.575,0,0.0,-0.1,29.12,0.25
Palau,2000_2005,2004-07-25T12:00:00Z,7.775,134.575,0,0.0,-0.11,29.11,0.24
Palau,2000_2005,2004-07-26T12:00:00Z,7.775,134.575,0,0.0,-0.3,28.92,0.06
Palau,2000_2005,2004-07-27T12:00:00Z,7.775,134.575,0,0.0,-0.31,28.91,0.05
Palau,2000_2005,2004-07-28T12:00:00Z,7.775,134.575,0,0.0,-0.05,29.17,0.32
Palau,2000_2005,2004-07-29T12:00:00Z,7.775,134.575,0,0.0,-0.18,29.04,0.19
Palau,2000_2005,2004-07-30T12:00:00Z,7.775,134.575,0,0.0,-0.11,29.11,0.27
Palau,2000_2005,2004-07-31T12:00:00Z,7.775,134.575,0,0.0,-0.22,29.0,0.16
Palau,2000_2005,2004-08-01T12:00:00Z,7.775,134.575,0,0.0,-0.29,28.93,0.1
Palau,2000_2005,2004-08-02T12:00:00Z,7.775,134.575,0,0.0,-47.000.000.000.000.000,28.75,-0.08
Palau,2000_2005,2004-08-03T12:00:00Z,7.775,134.575,0,0.0,-0.5,28.72,-0.1
Palau,2000_2005,2004-08-04T12:00:00Z,7.775,134.575,0,0.0,-0.56,28.66,-0.16
Palau,2000_2005,2004-08-05T12:00:00Z,7.775,134.575,0,0.0,-0.56,28.66,-0.15
Palau,2000_2005,2004-08-06T12:00:00Z,7.775,134.575,0,0.0,-0.9,28.32,-0.49
Palau,2000_2005,2004-08-07T12:00:00Z,7.775,134.575,0,0.0,-0.63,28.59,-0.21
Palau,2000_2005,2004-08-08T12:00:00Z,7.775,134.575,0,0.0,-0.71,28.51,-0.29
Palau,2000_2005,2004-08-09T12:00:00Z,7.775,134.575,0,0.0,-0.68,28.54,-0.25
Palau,2000_2005,2004-08-10T12:00:00Z,7.775,134.575,0,0.0,-0.91,28.310.000.000.000.000,-0.48
Palau,2000_2005,2004-08-11T12:00:00Z,7.775,134.575,0,0.0,-0.99,28.23,-0.55
Palau,2000_2005,2004-08-12T12:00:00Z,7.775,134.575,0,0.0,-1.11,28.11,-0.67
Palau,2000_2005,2004-08-13T12:00:00Z,7.775,134.575,0,0.0,-11.400.000.000.000.000,28.080.000.000.000.000,-6.900.000.000.000.000
Palau,2000_2005,2004-08-14T12:00:00Z,7.775,134.575,0,0.0,-1.02,28.2,-5.700.000.000.000.000
Palau,2000_2005,2004-08-15T12:00:00Z,7.775,134.575,0,0.0,-0.89,28.330.000.000.000.000,-0.43
Palau,2000_2005,2004-08-16T12:00:00Z,7.775,134.575,0,0.0,-0.85,28.37,-0.39
Palau,2000_2005,2004-08-17T12:00:00Z,7.775,134.575,0,0.0,-0.91,28.310.000.000.000.000,-0.45
Palau,2000_2005,2004-08-18T12:00:00Z,7.775,134.575,0,0.0,-1.0,28.22,-0.55
Palau,2000_2005,2004-08-19T12:00:00Z,7.775,134.575,0,0.0,-11.400.000.000.000.000,28.080.000.000.000.000,-6.900.000.000.000.000
Palau,2000_2005,2004-08-20T12:00:00Z,7.775,134.575,0,0.0,-1.27,27.95,-8.200.000.000.000.000
Palau,2000_2005,2004-08-21T12:00:00Z,7.775,134.575,0,0.0,-1.19,28.03,-0.74
Palau,2000_2005,2004-08-22T12:00:00Z,7.775,134.575,0,0.0,-1.49,27.73,-1.04
Palau,2000_2005,2004-08-23T12:00:00Z,7.775,134.575,0,0.0,-1.49,27.73,-1.05
Palau,2000_2005,2004-08-24T12:00:00Z,7.775,134.575,0,0.0,-1.2,28.02,-0.76
Palau,2000_2005,2004-08-25T12:00:00Z,7.775,134.575,0,0.0,-1.3,27.92,-0.86
Palau,2000_2005,2004-08-26T12:00:00Z,7.775,134.575,0,0.0,-16.500.000.000.000.000,27.57,-1.21
Palau,2000_2005,2004-08-27T12:00:00Z,7.775,134.575,0,0.0,-1.09,28.13,-0.65
Palau,2000_2005,2004-08-28T12:00:00Z,7.775,134.575,0,0.0,-0.86,28.36,-0.43
Palau,2000_2005,2004-08-29T12:00:00Z,7.775,134.575,0,0.0,-0.67,28.55,-0.24
Palau,2000_2005,2004-08-30T12:00:00Z,7.775,134.575,0,0.0,-0.66,28.560.000.000.000.000,-0.23
Palau,2000_2005,2004-08-31T12:00:00Z,7.775,134.575,0,0.0,-0.62,28.6,-0.19
Palau,2000_2005,2004-09-01T12:00:00Z,7.775,134.575,0,0.0,-0.16,29.060.000.000.000.000,0.27
Palau,2000_2005,2004-09-02T12:00:00Z,7.775,134.575,0,0.0,-0.73,28.490.000.000.000.000,-0.3
Palau,2000_2005,2004-09-03T12:00:00Z,7.775,134.575,0,0.0,-0.84,28.38,-0.42
Palau,2000_2005,2004-09-04T12:00:00Z,7.775,134.575,0,0.0,-1.07,28.150.000.000.000.000,-0.65
Palau,2000_2005,2004-09-05T12:00:00Z,7.775,134.575,0,0.0,-0.1,29.12,0.32
Palau,2000_2005,2004-09-06T12:00:00Z,7.775,134.575,1,0.0,0.04,29.26,0.46
Palau,2000_2005,2004-09-07T12:00:00Z,7.775,134.575,0,0.0,-0.2,29.02,0.22
Palau,2000_2005,2004-09-08T12:00:00Z,7.775,134.575,0,0.0,-0.28,28.94,0.13
Palau,2000_2005,2004-09-09T12:00:00Z,7.775,134.575,0,0.0,-0.21,29.01,0.2
Palau,2000_2005,2004-09-10T12:00:00Z,7.775,134.575,0,0.0,-0.31,28.91,0.1
Palau,2000_2005,2004-09-11T12:00:00Z,7.775,134.575,0,0.0,-0.18,29.04,0.23
Palau,2000_2005,2004-09-12T12:00:00Z,7.775,134.575,0,0.0,-0.29,28.93,0.12
Palau,2000_2005,2004-09-13T12:00:00Z,7.775,134.575,0,0.0,-0.16,29.060.000.000.000.000,0.24
Palau,2000_2005,2004-09-14T12:00:00Z,7.775,134.575,0,0.0,-0.11,29.11,0.29
Palau,2000_2005,2004-09-15T12:00:00Z,7.775,134.575,0,0.0,-0.4,28.82,0.0
Palau,2000_2005,2004-09-16T12:00:00Z,7.775,134.575,0,0.0,-0.45,28.77,-0.06
Palau,2000_2005,2004-09-17T12:00:00Z,7.775,134.575,0,0.0,-0.34,28.88,0.04
Palau,2000_2005,2004-09-18T12:00:00Z,7.775,134.575,0,0.0,-0.08,29.14,0.3
Palau,2000_2005,2004-09-19T12:00:00Z,7.775,134.575,1,0.0,0.05,29.27,0.42
Palau,2000_2005,2004-09-20T12:00:00Z,7.775,134.575,1,0.0,0.31,29.53,0.67
Palau,2000_2005,2004-09-21T12:00:00Z,7.775,134.575,1,0.0,0.19,29.41,0.54
Palau,2000_2005,2004-09-22T12:00:00Z,7.775,134.575,1,0.0,0.34,29.560.000.000.000.000,6.900.000.000.000.000
Palau,2000_2005,2004-09-23T12:00:00Z,7.775,134.575,1,0.0,0.02,29.240.000.000.000.000,0.36
Palau,2000_2005,2004-09-24T12:00:00Z,7.775,134.575,0,0.0,-0.05,29.17,0.28
Palau,2000_2005,2004-09-25T12:00:00Z,7.775,134.575,0,0.0,-0.19,29.03,0.13
Palau,2000_2005,2004-09-26T12:00:00Z,7.775,134.575,0,0.0,-0.26,28.96,0.06
Palau,2000_2005,2004-09-27T12:00:00Z,7.775,134.575,1,0.0,0.21,29.43,0.52
Palau,2000_2005,2004-09-28T12:00:00Z,7.775,134.575,1,0.0,0.16,29.38,0.46
Palau,2000_2005,2004-09-29T12:00:00Z,7.775,134.575,1,0.0,0.11,29.330.000.000.000.000,0.4
Palau,2000_2005,2004-09-30T12:00:00Z,7.775,134.575,1,0.0,0.15,29.37,0.44
Palau,2000_2005,2004-10-01T12:00:00Z,7.775,134.575,0,0.0,-0.04,29.18,0.24
Palau,2000_2005,2004-10-02T12:00:00Z,7.775,134.575,0,0.0,-0.03,29.19,0.24
Palau,2000_2005,2004-10-03T12:00:00Z,7.775,134.575,0,0.0,-0.15,29.07,0.11
Palau,2000_2005,2004-10-04T12:00:00Z,7.775,134.575,0,0.0,-0.17,29.05,0.08
Palau,2000_2005,2004-10-05T12:00:00Z,7.775,134.575,0,0.0,-0.17,29.05,0.08
Palau,2000_2005,2004-10-06T12:00:00Z,7.775,134.575,0,0.0,-35.000.000.000.000.000,28.87,-0.11
Palau,2000_2005,2004-10-07T12:00:00Z,7.775,134.575,0,0.0,-0.36,28.86,-0.13
Palau,2000_2005,2004-10-08T12:00:00Z,7.775,134.575,0,0.0,-0.45,28.77,-0.23
Palau,2000_2005,2004-10-09T12:00:00Z,7.775,134.575,0,0.0,-0.52,28.7,-0.3
Palau,2000_2005,2004-10-10T12:00:00Z,7.775,134.575,0,0.0,-0.54,28.68,-0.33
Palau,2000_2005,2004-10-11T12:00:00Z,7.775,134.575,1,0.0,0.06,29.28,0.26
Palau,2000_2005,2004-10-12T12:00:00Z,7.775,134.575,0,0.0,-0.31,28.91,-0.12
Palau,2000_2005,2004-10-13T12:00:00Z,7.775,134.575,0,0.0,-0.36,28.86,-0.17
Palau,2000_2005,2004-10-14T12:00:00Z,7.775,134.575,0,0.0,-0.42,28.8,-0.24
Palau,2000_2005,2004-10-15T12:00:00Z,7.775,134.575,0,0.0,-0.42,28.8,-0.25
Palau,2000_2005,2004-10-16T12:00:00Z,7.775,134.575,0,0.0,-41.000.000.000.000.000,28.810.000.000.000.000,-0.24
Palau,2000_2005,2004-10-17T12:00:00Z,7.775,134.575,0,0.0,-1.02,28.2,-0.85
Palau,2000_2005,2004-10-18T12:00:00Z,7.775,134.575,0,0.0,-1.12,28.1,-0.96
Palau,2000_2005,2004-10-19T12:00:00Z,7.775,134.575,0,0.0,-0.32,28.900.000.000.000.000,-0.16
Palau,2000_2005,2004-10-20T12:00:00Z,7.775,134.575,0,0.0,-0.26,28.96,-0.1
Palau,2000_2005,2004-10-21T12:00:00Z,7.775,134.575,0,0.0,-0.36,28.86,-0.2
Palau,2000_2005,2004-10-22T12:00:00Z,7.775,134.575,0,0.0,-0.53,28.69,-0.37
Palau,2000_2005,2004-10-23T12:00:00Z,7.775,134.575,0,0.0,-0.56,28.66,-41.000.000.000.000.000
Palau,2000_2005,2004-10-24T12:00:00Z,7.775,134.575,0,0.0,-0.38,28.84,-0.23
Palau,2000_2005,2004-10-25T12:00:00Z,7.775,134.575,0,0.0,-0.59,28.63,-0.44
Palau,2000_2005,2004-10-26T12:00:00Z,7.775,134.575,0,0.0,-0.44,28.78,-0.29
Palau,2000_2005,2004-10-27T12:00:00Z,7.775,134.575,0,0.0,-0.48,28.740.000.000.000.000,-0.33
Palau,2000_2005,2004-10-28T12:00:00Z,7.775,134.575,0,0.0,-0.49,28.73,-35.000.000.000.000.000
Palau,2000_2005,2004-10-29T12:00:00Z,7.775,134.575,0,0.0,-0.34,28.88,-0.2
Palau,2000_2005,2004-10-30T12:00:00Z,7.775,134.575,0,0.0,-0.34,28.88,-0.2
Palau,2000_2005,2004-10-31T12:00:00Z,7.775,134.575,0,0.0,-0.15,29.07,-0.01
Palau,2000_2005,2004-11-01T12:00:00Z,7.775,134.575,1,0.0,0.07,29.29,0.21
Palau,2000_2005,2004-11-02T12:00:00Z,7.775,134.575,1,0.0,0.17,29.39,0.31
Palau,2000_2005,2004-11-03T12:00:00Z,7.775,134.575,1,0.0,0.12,29.34,0.25
Palau,2000_2005,2004-11-04T12:00:00Z,7.775,134.575,0,0.0,-0.14,29.080.000.000.000.000,-0.01
Palau,2000_2005,2004-11-05T12:00:00Z,7.775,134.575,1,0.0,0.38,29.6,0.51
Palau,2000_2005,2004-11-06T12:00:00Z,7.775,134.575,1,0.0,0.32,29.54,0.45
Palau,2000_2005,2004-11-07T12:00:00Z,7.775,134.575,1,0.0,0.16,29.38,0.29
Palau,2000_2005,2004-11-08T12:00:00Z,7.775,134.575,1,0.0,0.46,29.68,0.58
Palau,2000_2005,2004-11-09T12:00:00Z,7.775,134.575,1,0.0,0.59,29.810.000.000.000.000,0.71
Palau,2000_2005,2004-11-10T12:00:00Z,7.775,134.575,1,0.0,0.64,29.86,0.76
Palau,2000_2005,2004-11-11T12:00:00Z,7.775,134.575,1,0.0,7.000.000.000.000.000,29.92,8.200.000.000.000.000
Palau,2000_2005,2004-11-12T12:00:00Z,7.775,134.575,1,0.0,0.71,29.93,8.300.000.000.000.000
Palau,2000_2005,2004-11-13T12:00:00Z,7.775,134.575,1,0.0,0.22,29.44,0.33
Palau,2000_2005,2004-11-14T12:00:00Z,7.775,134.575,1,0.0,0.19,29.41,0.3
Palau,2000_2005,2004-11-15T12:00:00Z,7.775,134.575,1,0.0,0.28,29.5,0.39
Palau,2000_2005,2004-11-16T12:00:00Z,7.775,134.575,1,0.0,0.21,29.43,0.33
Palau,2000_2005,2004-11-17T12:00:00Z,7.775,134.575,1,0.0,0.24,29.46,0.37
Palau,2000_2005,2004-11-18T12:00:00Z,7.775,134.575,1,0.0,0.4,29.62,0.55
Palau,2000_2005,2004-11-19T12:00:00Z,7.775,134.575,2,0.18,1.24,30.46,14.000.000.000.000.000
Palau,2000_2005,2004-11-20T12:00:00Z,7.775,134.575,1,0.18,0.21,29.43,0.38
Palau,2000_2005,2004-11-21T12:00:00Z,7.775,134.575,1,0.18,35.000.000.000.000.000,29.57,0.53
Palau,2000_2005,2004-11-22T12:00:00Z,7.775,134.575,1,0.18,0.5,29.72,6.900.000.000.000.000
Palau,2000_2005,2004-11-23T12:00:00Z,7.775,134.575,1,0.18,0.46,29.68,0.67
Palau,2000_2005,2004-11-24T12:00:00Z,7.775,134.575,0,0.18,-0.01,29.21,0.21
Palau,2000_2005,2004-11-25T12:00:00Z,7.775,134.575,1,0.18,0.46,29.68,6.900.000.000.000.000
Palau,2000_2005,2004-11-26T12:00:00Z,7.775,134.575,1,0.18,0.43,29.650.000.000.000.000,0.67
Palau,2000_2005,2004-11-27T12:00:00Z,7.775,134.575,1,0.18,0.63,29.85,0.88
Palau,2000_2005,2004-11-28T12:00:00Z,7.775,134.575,1,0.18,0.51,29.73,0.78
Palau,2000_2005,2004-11-29T12:00:00Z,7.775,134.575,1,0.18,0.67,29.89,9.500.000.000.000.000
Palau,2000_2005,2004-11-30T12:00:00Z,7.775,134.575,1,0.18,0.4,29.62,6.900.000.000.000.000
Palau,2000_2005,2004-12-01T12:00:00Z,7.775,134.575,1,0.18,0.36,29.580.000.000.000.000,0.66
Palau,2000_2005,2004-12-02T12:00:00Z,7.775,134.575,1,0.18,0.29,29.51,0.6
Palau,2000_2005,2004-12-03T12:00:00Z,7.775,134.575,1,0.18,0.38,29.6,0.71
Palau,2000_2005,2004-12-04T12:00:00Z,7.775,134.575,1,0.18,0.26,29.48,0.6
Palau,2000_2005,2004-12-05T12:00:00Z,7.775,134.575,1,0.18,0.12,29.34,47.000.000.000.000.000
Palau,2000_2005,2004-12-06T12:00:00Z,7.775,134.575,0,0.18,-0.07,29.150.000.000.000.000,0.29
Palau,2000_2005,2004-12-07T12:00:00Z,7.775,134.575,0,0.18,-0.21,29.01,0.16
Palau,2000_2005,2004-12-08T12:00:00Z,7.775,134.575,0,0.18,-0.12,29.1,0.27
Palau,2000_2005,2004-12-09T12:00:00Z,7.775,134.575,0,0.18,-0.06,29.16,0.34
Palau,2000_2005,2004-12-10T12:00:00Z,7.775,134.575,0,0.18,0.0,29.22,41.000.000.000.000.000
Palau,2000_2005,2004-12-11T12:00:00Z,7.775,134.575,0,0.18,-0.02,29.2,0.4
Palau,2000_2005,2004-12-12T12:00:00Z,7.775,134.575,1,0.18,0.01,29.23,0.44
Palau,2000_2005,2004-12-13T12:00:00Z,7.775,134.575,1,0.18,0.04,29.26,0.49
Palau,2000_2005,2004-12-14T12:00:00Z,7.775,134.575,1,0.18,0.15,29.37,0.61
Palau,2000_2005,2004-12-15T12:00:00Z,7.775,134.575,1,0.18,0.1,29.32,5.700.000.000.000.000
Palau,2000_2005,2004-12-16T12:00:00Z,7.775,134.575,0,0.18,0.0,29.22,0.49
Palau,2000_2005,2004-12-17T12:00:00Z,7.775,134.575,1,0.18,0.14,29.36,0.66
Palau,2000_2005,2004-12-18T12:00:00Z,7.775,134.575,0,0.18,-0.08,29.14,0.46
Palau,2000_2005,2004-12-19T12:00:00Z,7.775,134.575,1,0.18,0.33,29.55,0.9
Palau,2000_2005,2004-12-20T12:00:00Z,7.775,134.575,1,0.18,0.28,29.5,0.87
Palau,2000_2005,2004-12-21T12:00:00Z,7.775,134.575,1,0.18,0.36,29.580.000.000.000.000,0.98
Palau,2000_2005,2004-12-22T12:00:00Z,7.775,134.575,1,0.18,0.3,29.52,9.400.000.000.000.000
Palau,2000_2005,2004-12-23T12:00:00Z,7.775,134.575,1,0.18,0.03,29.25,7.000.000.000.000.000
Palau,2000_2005,2004-12-24T12:00:00Z,7.775,134.575,1,0.18,0.03,29.25,0.72
Palau,2000_2005,2004-12-25T12:00:00Z,7.775,134.575,1,0.18,0.21,29.43,0.93
Palau,2000_2005,2004-12-26T12:00:00Z,7.775,134.575,1,0.18,0.19,29.41,0.93
Palau,2000_2005,2004-12-27T12:00:00Z,7.775,134.575,1,0.18,0.27,29.490.000.000.000.000,01.04
Palau,2000_2005,2004-12-28T12:00:00Z,7.775,134.575,1,0.18,0.04,29.26,8.300.000.000.000.000
Palau,2000_2005,2004-12-29T12:00:00Z,7.775,134.575,1,0.18,0.09,29.310.000.000.000.000,0.91
